,0,1,2,3
0,0.14779111819756707,0.13546036112274132,0.0,0.0
1,0.14779111819756707,0.13546036112274132,0.0,0.0
2,0.062102627104067096,0.09980142464399301,0.0,0.04043880404351154
3,0.062102627104067096,0.09980142464399301,0.0,0.04043880404351154
4,0.08042573107811977,0.07278993769256462,0.0,0.03624549642153066
5,0.12110292919936047,0.10675209912928788,0.0,0.05676566951431979
6,0.09220849769096205,0.164592954792739,0.058637290180653445,0.0579961179335937
7,0.09220849769096205,0.164592954792739,0.058637290180653445,0.0579961179335937
8,0.09220849769096205,0.164592954792739,0.058637290180653445,0.0579961179335937
9,0.09220849769096205,0.164592954792739,0.058637290180653445,0.0579961179335937
10,0.1815863206436894,0.2568897378325548,0.0,0.2836702382883781
11,0.1815863206436894,0.2568897378325548,0.0,0.2836702382883781
12,0.1815863206436894,0.2568897378325548,0.0,0.2836702382883781
13,0.12071801839742645,0.10567745686475112,0.0,0.06538613511196639
14,0.12071801839742645,0.10567745686475112,0.0,0.06538613511196639
15,0.12071801839742645,0.10567745686475112,0.0,0.06538613511196639
16,0.12071801839742645,0.10567745686475112,0.0,0.06538613511196639
17,0.1331261546871729,0.11653346455672511,0.0,0.057864550711807364
18,0.1331261546871729,0.11653346455672511,0.0,0.057864550711807364
19,0.1331261546871729,0.11653346455672511,0.0,0.057864550711807364
20,0.1331261546871729,0.11653346455672511,0.0,0.057864550711807364
21,0.17640851365698532,0.14168595036098522,0.0,0.05658815874814486
22,0.17640851365698532,0.14168595036098522,0.0,0.05658815874814486
23,0.17640851365698532,0.14168595036098522,0.0,0.05658815874814486
24,0.1308622909641287,0.11693405631230258,0.0,0.05655643884923783
25,0.1308622909641287,0.11693405631230258,0.0,0.05655643884923783
26,0.1308622909641287,0.11693405631230258,0.0,0.05655643884923783
27,0.4214256869889695,0.3118312879934158,0.0,0.22597705047474032
28,0.4214256869889695,0.3118312879934158,0.0,0.22597705047474032
29,0.4904428544037234,0.704734636137378,0.0,0.0
30,0.4904428544037234,0.704734636137378,0.0,0.0
31,0.4904428544037234,0.704734636137378,0.0,0.0
32,0.4904428544037234,0.704734636137378,0.0,0.0
33,0.12205912206710529,0.05942417563779511,0.0,0.015468311592611134
34,0.12205912206710529,0.05942417563779511,0.0,0.015468311592611134
35,0.12205912206710529,0.05942417563779511,0.0,0.015468311592611134
36,0.12205912206710529,0.05942417563779511,0.0,0.015468311592611134
37,0.12205912206710529,0.05942417563779511,0.0,0.015468311592611134
38,0.1106803363531357,0.09917396660566927,0.0,0.04845766969437463
39,0.1106803363531357,0.09917396660566927,0.0,0.04845766969437463
40,0.1106803363531357,0.09917396660566927,0.0,0.04845766969437463
41,0.09550736944480061,0.11136668747671524,0.0,0.05012216785557914
42,0.09550736944480061,0.11136668747671524,0.0,0.05012216785557914
43,0.09550736944480061,0.11136668747671524,0.0,0.05012216785557914
44,0.09550736944480061,0.11136668747671524,0.0,0.05012216785557914
45,0.7975268244785078,0.0,0.5568475637525822,4.67487192931553e-07
46,0.7975268244785078,0.0,0.5568475637525822,4.67487192931553e-07
47,0.7975268244785078,0.0,0.5568475637525822,4.67487192931553e-07
48,0.6214662389590053,0.5957414409225039,0.0,0.2469823015167905
49,0.6214662389590053,0.5957414409225039,0.0,0.2469823015167905
50,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
51,0.8284901054201093,0.0,0.0,1.0393745690185134
52,0.8284901054201093,0.0,0.0,1.0393745690185134
53,0.8284901054201093,0.0,0.0,1.0393745690185134
54,0.8284901054201093,0.0,0.0,1.0393745690185134
55,0.8284901054201093,0.0,0.0,1.0393745690185134
56,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
57,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
58,0.08305409384240815,0.06466235706202865,0.0,0.028483063687900195
59,0.08305409384240815,0.06466235706202865,0.0,0.028483063687900195
60,0.08305409384240815,0.06466235706202865,0.0,0.028483063687900195
61,0.08305409384240815,0.06466235706202865,0.0,0.028483063687900195
62,0.4314383766090649,0.19260291330482102,0.0,0.0
63,0.4314383766090649,0.19260291330482102,0.0,0.0
64,0.4314383766090649,0.19260291330482102,0.0,0.0
65,0.11076336705124194,0.0966959328020046,0.0,0.061303151367107095
66,0.11076336705124194,0.0966959328020046,0.0,0.061303151367107095
67,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
68,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
69,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
70,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
71,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
72,0.1707587974232958,0.08111557638367219,0.0,0.03734127635443764
73,0.1707587974232958,0.08111557638367219,0.0,0.03734127635443764
74,0.15529804228252717,0.13731435406031134,0.0,0.06638932592052708
75,0.15529804228252717,0.13731435406031134,0.0,0.06638932592052708
76,0.9184094670249131,1.2506816746507154,0.0,0.0
77,0.9184094670249131,1.2506816746507154,0.0,0.0
78,0.9184094670249131,1.2506816746507154,0.0,0.0
79,0.9184094670249131,1.2506816746507154,0.0,0.0
80,0.11197333069606172,0.08201202284582416,0.0,0.05549137224975248
81,0.11197333069606172,0.08201202284582416,0.0,0.05549137224975248
82,0.11197333069606172,0.08201202284582416,0.0,0.05549137224975248
83,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
84,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
85,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
86,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
87,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
88,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
89,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
90,0.06106085245055301,0.06282589759881253,0.0,0.031121761982168147
91,0.06106085245055301,0.06282589759881253,0.0,0.031121761982168147
92,0.06106085245055301,0.06282589759881253,0.0,0.031121761982168147
93,0.12086026555566712,0.10924307014907393,0.0,0.056318337655839136
94,0.12086026555566712,0.10924307014907393,0.0,0.056318337655839136
95,0.0789026946824675,0.06334629136340576,0.0,0.03223801049146094
96,0.0789026946824675,0.06334629136340576,0.0,0.03223801049146094
97,0.0789026946824675,0.06334629136340576,0.0,0.03223801049146094
98,0.0789026946824675,0.06334629136340576,0.0,0.03223801049146094
99,0.05661991117799383,0.0881540884532751,0.0,0.04249666152595976
100,0.05661991117799383,0.0881540884532751,0.0,0.04249666152595976
101,0.05661991117799383,0.0881540884532751,0.0,0.04249666152595976
102,0.05661991117799383,0.0881540884532751,0.0,0.04249666152595976
103,0.05661991117799383,0.0881540884532751,0.0,0.04249666152595976
104,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
105,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
106,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
107,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
108,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
109,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
110,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
111,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
112,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
113,0.06044277509259345,0.053841943631826025,0.0,0.028325593388485327
114,0.06953875282249745,0.056446534229489385,0.0,0.03087391266447062
115,0.06953875282249745,0.056446534229489385,0.0,0.03087391266447062
116,0.06953875282249745,0.056446534229489385,0.0,0.03087391266447062
